 TIME                    	Wind                     	Extraterrestrial         	Globalhorizontal         	globaldiffuse            	globaldirect             	incidentsolarradiation_to	tiltedradiation_direct   	titlted                  	diffuse                  	Ambienttemperature       	Slope                    	SURFACE_AI               	day                      	
 HOURS              	m/s                 	kJ/hr-m2            	kJ/hr-m2            	kJ/hr-m2            	kJ/hr-m2            	kJ/hr-m2            	kJ/hr-m2            	kJ/hr-m2            	øC                  	Degrees             	Degrees             	                    	Degrees             	
  +3.0060000000000000E+03	  +1.8500000000000001E+00	  +1.7721698107199299E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +3.0900000000000002E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.2600000000000000E+02	  +3.3333333333333215E-02	
  +3.0070000000000000E+03	  +1.6500000000000001E+00	  +9.3747329181887596E+02	  +2.5559999999999999E+02	  +0.0000000000000000E+00	  +7.7812741167096648E+00	  +2.5559999999999999E+02	  +7.7812741167096648E+00	  +2.4781872588329034E+02	  +3.1500000000000000E+01	  +0.0000000000000000E+00	  +7.8667823004407296E+01	  +1.2600000000000000E+02	  +3.3333333333333215E-02	
  +3.0080000000000000E+03	  +1.3000000000000000E+00	  +2.0603204221205415E+03	  +4.0680000000000001E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.0680000000000001E+02	  +0.0000000000000000E+00	  +4.0680000000000001E+02	  +3.2550000000000004E+01	  +0.0000000000000000E+00	  +6.4402224641434074E+01	  +1.2600000000000000E+02	  +3.3333333333333215E-02	
  +3.0090000000000000E+03	  +1.5000000000000000E+00	  +3.0619853035530195E+03	  +8.9280000000000007E+02	  +0.0000000000000000E+00	  +3.9301581486281165E+01	  +8.9280000000000007E+02	  +3.9301581486281165E+01	  +8.5349841851371889E+02	  +3.3350000000000001E+01	  +0.0000000000000000E+00	  +5.0045228538241780E+01	  +1.2600000000000000E+02	  +3.3333333333333215E-02	
  +3.0100000000000000E+03	  +1.7000000000000002E+00	  +3.8742061297761770E+03	  +5.9760000000000002E+02	  +0.0000000000000000E+00	  +5.8505226365028316E+00	  +5.9760000000000002E+02	  +5.8505226365028316E+00	  +5.9174947736349714E+02	  +3.4000000000000000E+01	  +0.0000000000000000E+00	  +3.5651952795618499E+01	  +1.2600000000000000E+02	  +3.3333333333333215E-02	
  +3.0110000000000000E+03	  +1.6500000000000001E+00	  +4.4416313937412788E+03	  +1.1880000000000000E+03	  +0.0000000000000000E+00	  +7.7137191818133047E+01	  +1.1880000000000000E+03	  +7.7137191818133047E+01	  +1.1108628081818670E+03	  +3.4500000000000000E+01	  +0.0000000000000000E+00	  +2.1313029585176231E+01	  +1.2600000000000000E+02	  +3.3333333333333215E-02	
  +3.0120000000000000E+03	  +1.5500000000000000E+00	  +4.7255920014236945E+03	  +1.8216000000000001E+03	  +0.0000000000000000E+00	  +2.4264052668231278E+02	  +1.8216000000000001E+03	  +2.4264052668231278E+02	  +1.5789594733176873E+03	  +3.5500000000000000E+01	  +0.0000000000000000E+00	  +7.6159769074493200E+00	  +1.2600000000000000E+02	  +3.3333333333333215E-02	
  +3.0130000000000000E+03	  +1.6000000000000001E+00	  +4.7067365066769553E+03	  +1.6884000000000001E+03	  +0.0000000000000000E+00	  +1.3149811230069750E+02	  +1.6884000000000001E+03	  +1.3149811230069750E+02	  +1.5569018876993025E+03	  +3.6450000000000003E+01	  +0.0000000000000000E+00	  +9.1688415414036033E+00	  +1.2600000000000000E+02	  +3.3333333333333215E-02	
  +3.0140000000000000E+03	  +2.1499999999999999E+00	  +4.3863498803078728E+03	  +1.9044000000000001E+03	  +0.0000000000000000E+00	  +3.6432455053487644E+02	  +1.9044000000000001E+03	  +3.6432455053487644E+02	  +1.5400754494651237E+03	  +3.7149999999999999E+01	  +0.0000000000000000E+00	  +2.3072238065821427E+01	  +1.2600000000000000E+02	  +3.3333333333333215E-02	
  +3.0150000000000000E+03	  +3.0000000000000000E+00	  +3.7862659414395675E+03	  +2.2212000000000003E+03	  +0.0000000000000000E+00	  +9.4627846530400541E+02	  +2.2212000000000003E+03	  +9.4627846530400541E+02	  +1.2749215346959950E+03	  +3.7899999999999999E+01	  +0.0000000000000000E+00	  +3.7427382346784022E+01	  +1.2600000000000000E+02	  +3.3333333333333215E-02	
  +3.0160000000000000E+03	  +2.8500000000000001E+00	  +2.9473794188203210E+03	  +1.4760000000000000E+03	  +0.0000000000000000E+00	  +4.3393454056688665E+02	  +1.4760000000000000E+03	  +4.3393454056688665E+02	  +1.0420654594331133E+03	  +3.8400000000000006E+01	  +0.0000000000000000E+00	  +5.1819538664759058E+01	  +1.2600000000000000E+02	  +3.3333333333333215E-02	
  +3.0170000000000000E+03	  +2.0000000000000000E+00	  +1.9268590426410990E+03	  +9.8280000000000007E+02	  +0.0000000000000000E+00	  +3.9855772447749547E+02	  +9.8279999999999995E+02	  +3.9855772447749547E+02	  +5.8424227552250454E+02	  +3.8350000000000001E+01	  +0.0000000000000000E+00	  +6.6168212971709792E+01	  +1.2600000000000000E+02	  +3.3333333333333215E-02	
  +3.0180000000000000E+03	  +2.1000000000000001E+00	  +7.9425159004886075E+02	  +4.1400000000000000E+02	  +0.0000000000000000E+00	  +1.5460004610418167E+02	  +4.1400000000000000E+02	  +1.5460004610418167E+02	  +2.5939995389581833E+02	  +3.7850000000000001E+01	  +0.0000000000000000E+00	  +8.0418441260533314E+01	  +1.2600000000000000E+02	  +3.3333333333333215E-02	
  +3.0190000000000000E+03	  +3.3500000000000001E+00	  +1.0480384960480950E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +3.7100000000000001E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.2600000000000000E+02	  +3.3333333333333215E-02	
  +3.0200000000000000E+03	  +4.7000000000000002E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +3.6250000000000000E+01	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +1.2600000000000000E+02	  +3.3333333333333215E-02	
  +3.0210000000000000E+03	  +4.1000000000000005E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +3.5399999999999999E+01	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +1.2600000000000000E+02	  +3.3333333333333215E-02	
  +3.0220000000000000E+03	  +3.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +3.4550000000000004E+01	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +1.2600000000000000E+02	  +3.3333333333333215E-02	
  +3.0230000000000000E+03	  +2.6500000000000004E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +3.3649999999999999E+01	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +1.2600000000000000E+02	  +3.3333333333333215E-02	
  +3.0240000000000000E+03	  +2.5500000000000003E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +3.2800000000000004E+01	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +1.2600000000000000E+02	  +3.3333333333333215E-02	
  +3.0250000000000000E+03	  +2.8000000000000003E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +3.1950000000000003E+01	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +1.2700000000000000E+02	  +3.3333333333333215E-02	
  +3.0260000000000000E+03	  +3.1000000000000001E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +3.1000000000000000E+01	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +1.2700000000000000E+02	  +3.3333333333333215E-02	
  +3.0270000000000000E+03	  +3.6000000000000001E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +3.0050000000000001E+01	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +1.2700000000000000E+02	  +3.3333333333333215E-02	
  +3.0280000000000000E+03	  +3.8000000000000003E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +2.9150000000000002E+01	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +1.2700000000000000E+02	  +3.3333333333333215E-02	
  +3.0290000000000000E+03	  +3.2000000000000002E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +2.8200000000000003E+01	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +1.2700000000000000E+02	  +3.3333333333333215E-02	
  +3.0300000000000000E+03	  +2.1499999999999999E+00	  +1.8023809461300658E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +2.7250000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.2700000000000000E+02	  +3.3333333333333215E-02	
  +3.0310000000000000E+03	  +2.3500000000000001E+00	  +9.4237649942264909E+02	  +2.8080000000000001E+02	  +0.0000000000000000E+00	  +2.1342596476978443E+01	  +2.8080000000000001E+02	  +2.1342596476978443E+01	  +2.5945740352302158E+02	  +2.7550000000000001E+01	  +0.0000000000000000E+00	  +7.8602379230746521E+01	  +1.2700000000000000E+02	  +3.3333333333333215E-02	
  +3.0320000000000000E+03	  +2.5500000000000003E+00	  +2.0629464831704813E+03	  +7.9920000000000005E+02	  +0.0000000000000000E+00	  +1.3243822849063861E+02	  +7.9920000000000005E+02	  +1.3243822849063861E+02	  +6.6676177150936144E+02	  +2.9050000000000001E+01	  +0.0000000000000000E+00	  +6.4354316434802655E+01	  +1.2700000000000000E+02	  +3.3333333333333215E-02	
  +3.0330000000000000E+03	  +2.4500000000000002E+00	  +3.0624693865674085E+03	  +1.8828000000000000E+03	  +0.0000000000000000E+00	  +9.9241142172548552E+02	  +1.8828000000000000E+03	  +9.9241142172548552E+02	  +8.9038857827451443E+02	  +3.1050000000000001E+01	  +0.0000000000000000E+00	  +5.0014999965626153E+01	  +1.2700000000000000E+02	  +3.3333333333333215E-02	
  +3.0340000000000000E+03	  +3.2000000000000002E+00	  +3.8728293755366299E+03	  +2.3832000000000003E+03	  +0.0000000000000000E+00	  +1.1907203065282201E+03	  +2.3832000000000003E+03	  +1.1907203065282201E+03	  +1.1924796934717801E+03	  +3.3250000000000000E+01	  +0.0000000000000000E+00	  +3.5642629503738007E+01	  +1.2700000000000000E+02	  +3.3333333333333215E-02	
  +3.0350000000000000E+03	  +4.0000000000000000E+00	  +4.4388017560130884E+03	  +2.6964000000000001E+03	  +0.0000000000000000E+00	  +1.2675241304893691E+03	  +2.6964000000000001E+03	  +1.2675241304893691E+03	  +1.4288758695106310E+03	  +3.4950000000000003E+01	  +0.0000000000000000E+00	  +2.1337209997131776E+01	  +1.2700000000000000E+02	  +3.3333333333333215E-02	
  +3.0360000000000000E+03	  +4.8000000000000007E+00	  +4.7218164455809001E+03	  +2.8152000000000003E+03	  +0.0000000000000000E+00	  +1.2484772421587170E+03	  +2.8152000000000003E+03	  +1.2484772421587170E+03	  +1.5667227578412833E+03	  +3.6300000000000004E+01	  +0.0000000000000000E+00	  +7.7546482264317591E+00	  +1.2700000000000000E+02	  +3.3333333333333215E-02	
  +3.0370000000000000E+03	  +4.9500000000000002E+00	  +4.7025864608499041E+03	  +2.8044000000000001E+03	  +0.0000000000000000E+00	  +1.1936561616945157E+03	  +2.8044000000000001E+03	  +1.1936561616945157E+03	  +1.6107438383054844E+03	  +3.7250000000000000E+01	  +0.0000000000000000E+00	  +9.3130380666130836E+00	  +1.2700000000000000E+02	  +3.3333333333333215E-02	
  +3.0380000000000000E+03	  +4.9500000000000002E+00	  +4.3824222935004664E+03	  +2.4588000000000002E+03	  +0.0000000000000000E+00	  +1.0130556608266472E+03	  +2.4588000000000002E+03	  +1.0130556608266472E+03	  +1.4457443391733530E+03	  +3.7750000000000000E+01	  +0.0000000000000000E+00	  +2.3129107979330140E+01	  +1.2700000000000000E+02	  +3.3333333333333215E-02	
  +3.0390000000000000E+03	  +4.8500000000000005E+00	  +3.7831426024411467E+03	  +1.6632000000000000E+03	  +0.0000000000000000E+00	  +3.3150914471725542E+02	  +1.6632000000000000E+03	  +3.3150914471725542E+02	  +1.3316908552827447E+03	  +3.7700000000000003E+01	  +0.0000000000000000E+00	  +3.7453820252257707E+01	  +1.2700000000000000E+02	  +3.3333333333333215E-02	
  +3.0400000000000000E+03	  +4.7000000000000002E+00	  +2.9455873082611261E+03	  +1.6380000000000000E+03	  +0.0000000000000000E+00	  +6.7417497743981767E+02	  +1.6380000000000000E+03	  +6.7417497743981767E+02	  +9.6382502256018233E+02	  +3.7350000000000001E+01	  +0.0000000000000000E+00	  +5.1825722045348726E+01	  +1.2700000000000000E+02	  +3.3333333333333215E-02	
  +3.0410000000000000E+03	  +4.8000000000000007E+00	  +1.9268344201332027E+03	  +1.1268000000000000E+03	  +0.0000000000000000E+00	  +5.8646722477964181E+02	  +1.1268000000000000E+03	  +5.8646722477964181E+02	  +5.4033277522035814E+02	  +3.6800000000000004E+01	  +0.0000000000000000E+00	  +6.6156669534221081E+01	  +1.2700000000000000E+02	  +3.3333333333333215E-02	
  +3.0420000000000000E+03	  +4.5499999999999998E+00	  +7.9631026381454490E+02	  +2.4120000000000002E+02	  +0.0000000000000000E+00	  +2.5244334876624851E+01	  +2.4120000000000002E+02	  +2.5244334876624851E+01	  +2.1595566512337516E+02	  +3.5750000000000000E+01	  +0.0000000000000000E+00	  +8.0388892757729153E+01	  +1.2700000000000000E+02	  +3.3333333333333215E-02	
  +3.0430000000000000E+03	  +4.4500000000000002E+00	  +1.0638759291295409E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +3.4649999999999999E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.2700000000000000E+02	  +3.3333333333333215E-02	
  +3.0440000000000000E+03	  +4.2500000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +3.3750000000000000E+01	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +1.2700000000000000E+02	  +3.3333333333333215E-02	
  +3.0450000000000000E+03	  +3.8000000000000003E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +3.2850000000000001E+01	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +1.2700000000000000E+02	  +3.3333333333333215E-02	
  +3.0460000000000000E+03	  +3.4000000000000004E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +3.1950000000000003E+01	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +1.2700000000000000E+02	  +3.3333333333333215E-02	
  +3.0470000000000000E+03	  +2.7500000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +3.1050000000000001E+01	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +1.2700000000000000E+02	  +3.3333333333333215E-02	
  +3.0480000000000000E+03	  +2.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +3.0150000000000002E+01	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +1.2700000000000000E+02	  +3.3333333333333215E-02	
  +3.0490000000000000E+03	  +1.9000000000000001E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +2.9350000000000001E+01	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +1.2800000000000000E+02	  +3.3333333333333215E-02	
  +3.0500000000000000E+03	  +2.6500000000000004E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +2.8600000000000001E+01	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +1.2800000000000000E+02	  +3.3333333333333215E-02	
  +3.0510000000000000E+03	  +4.0499999999999998E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +2.7850000000000001E+01	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +1.2800000000000000E+02	  +3.3333333333333215E-02	
  +3.0520000000000000E+03	  +4.3500000000000005E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +2.7150000000000002E+01	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +1.2800000000000000E+02	  +3.3333333333333215E-02	
  +3.0530000000000000E+03	  +3.6000000000000001E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +2.6400000000000002E+01	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +1.2800000000000000E+02	  +3.3333333333333215E-02	
  +3.0540000000000000E+03	  +3.3000000000000003E+00	  +1.8311650309903925E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +2.5650000000000002E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.2800000000000000E+02	  +3.3333333333333215E-02	
  +3.0550000000000000E+03	  +3.3000000000000003E+00	  +9.4700111324403633E+02	  +4.3560000000000002E+02	  +0.0000000000000000E+00	  +1.9812162278958763E+02	  +4.3560000000000002E+02	  +1.9812162278958763E+02	  +2.3747837721041239E+02	  +2.6500000000000000E+01	  +0.0000000000000000E+00	  +7.8540341905879231E+01	  +1.2800000000000000E+02	  +3.3333333333333215E-02	
  +3.0560000000000000E+03	  +3.8000000000000003E+00	  +2.0653159545926005E+03	  +1.3392000000000000E+03	  +0.0000000000000000E+00	  +9.8162418871843215E+02	  +1.3392000000000000E+03	  +9.8162418871843215E+02	  +3.5757581128156789E+02	  +2.8900000000000002E+01	  +0.0000000000000000E+00	  +6.4309924488803560E+01	  +1.2800000000000000E+02	  +3.3333333333333215E-02	
  +3.0570000000000000E+03	  +4.5499999999999998E+00	  +3.0627304835622695E+03	  +2.0592000000000003E+03	  +0.0000000000000000E+00	  +1.3771802304459238E+03	  +2.0592000000000003E+03	  +1.3771802304459238E+03	  +6.8201976955407645E+02	  +3.1200000000000003E+01	  +0.0000000000000000E+00	  +4.9988505061212798E+01	  +1.2800000000000000E+02	  +3.3333333333333215E-02	
  +3.0580000000000000E+03	  +5.0500000000000007E+00	  +3.8712725483092086E+03	  +2.2644000000000001E+03	  +0.0000000000000000E+00	  +9.8306599828645290E+02	  +2.2644000000000001E+03	  +9.8306599828645290E+02	  +1.2813340017135472E+03	  +3.2950000000000003E+01	  +0.0000000000000000E+00	  +3.5637468762394604E+01	  +1.2800000000000000E+02	  +3.3333333333333215E-02	
  +3.0590000000000000E+03	  +4.8000000000000007E+00	  +4.4358413432998450E+03	  +2.5452000000000003E+03	  +0.0000000000000000E+00	  +1.0594113087445935E+03	  +2.5452000000000003E+03	  +1.0594113087445935E+03	  +1.4857886912554068E+03	  +3.4149999999999999E+01	  +0.0000000000000000E+00	  +2.1366541435896288E+01	  +1.2800000000000000E+02	  +3.3333333333333215E-02	
  +3.0600000000000000E+03	  +4.0000000000000000E+00	  +4.7179624381496187E+03	  +2.6928000000000002E+03	  +0.0000000000000000E+00	  +1.0483545705388176E+03	  +2.6928000000000002E+03	  +1.0483545705388176E+03	  +1.6444454294611826E+03	  +3.5149999999999999E+01	  +0.0000000000000000E+00	  +7.9002541765131955E+00	  +1.2800000000000000E+02	  +3.3333333333333215E-02	
  +3.0610000000000000E+03	  +3.9000000000000004E+00	  +4.6984097464716715E+03	  +2.6712000000000003E+03	  +0.0000000000000000E+00	  +1.0546622545028358E+03	  +2.6712000000000003E+03	  +1.0546622545028358E+03	  +1.6165377454971645E+03	  +3.5850000000000001E+01	  +0.0000000000000000E+00	  +9.4591040667337225E+00	  +1.2800000000000000E+02	  +3.3333333333333215E-02	
  +3.0620000000000000E+03	  +4.2999999999999998E+00	  +4.3785157518915030E+03	  +3.0132000000000003E+03	  +0.0000000000000000E+00	  +1.9094275380819574E+03	  +3.0132000000000003E+03	  +1.9094275380819574E+03	  +1.1037724619180428E+03	  +3.6450000000000003E+01	  +0.0000000000000000E+00	  +2.3186019552366687E+01	  +1.2800000000000000E+02	  +3.3333333333333215E-02	
  +3.0630000000000000E+03	  +4.1000000000000005E+00	  +3.7800807014899310E+03	  +2.3148000000000002E+03	  +0.0000000000000000E+00	  +1.1027467254679721E+03	  +2.3148000000000002E+03	  +1.1027467254679721E+03	  +1.2120532745320281E+03	  +3.6850000000000001E+01	  +0.0000000000000000E+00	  +3.7479477962514615E+01	  +1.2800000000000000E+02	  +3.3333333333333215E-02	
  +3.0640000000000000E+03	  +3.6000000000000001E+00	  +2.9438869549911396E+03	  +1.3140000000000000E+03	  +0.0000000000000000E+00	  +3.0256613112932848E+02	  +1.3140000000000000E+03	  +3.0256613112932848E+02	  +1.0114338688706715E+03	  +3.6500000000000000E+01	  +0.0000000000000000E+00	  +5.1830762157918116E+01	  +1.2800000000000000E+02	  +3.3333333333333215E-02	
  +3.0650000000000000E+03	  +3.7000000000000002E+00	  +1.9269197343435237E+03	  +6.3720000000000005E+02	  +0.0000000000000000E+00	  +4.8047756586869703E+01	  +6.3720000000000005E+02	  +4.8047756586869703E+01	  +5.8915224341313035E+02	  +3.5500000000000000E+01	  +0.0000000000000000E+00	  +6.6143810504097971E+01	  +1.2800000000000000E+02	  +3.3333333333333215E-02	
  +3.0660000000000000E+03	  +4.4500000000000002E+00	  +7.9848367501641872E+02	  +1.8359999999999999E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.8359999999999999E+02	  +0.0000000000000000E+00	  +1.8359999999999999E+02	  +3.4200000000000003E+01	  +0.0000000000000000E+00	  +8.0357966384578930E+01	  +1.2800000000000000E+02	  +3.3333333333333215E-02	
  +3.0670000000000000E+03	  +5.0500000000000007E+00	  +1.0802753969713521E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +3.3000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.2800000000000000E+02	  +3.3333333333333215E-02	
  +3.0680000000000000E+03	  +5.1500000000000004E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +3.2050000000000004E+01	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +1.2800000000000000E+02	  +3.3333333333333215E-02	
  +3.0690000000000000E+03	  +4.9000000000000004E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +3.1150000000000002E+01	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +1.2800000000000000E+02	  +3.3333333333333215E-02	
  +3.0700000000000000E+03	  +4.8000000000000007E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +3.0250000000000000E+01	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +1.2800000000000000E+02	  +3.3333333333333215E-02	
  +3.0710000000000000E+03	  +4.8000000000000007E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +2.9350000000000001E+01	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +1.2800000000000000E+02	  +3.3333333333333215E-02	
  +3.0720000000000000E+03	  +4.5499999999999998E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +2.8450000000000003E+01	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +1.2800000000000000E+02	  +3.3333333333333215E-02	
  +3.0730000000000000E+03	  +5.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +2.7600000000000001E+01	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +1.2900000000000000E+02	  +3.3333333333333215E-02	
  +3.0740000000000000E+03	  +5.2500000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +2.6800000000000001E+01	  +0.0000000000000000E+00	  +9.0000000000000000E+01	  +1.2900000000000000E+02	  +3.3333333333333215E-02	
