 TIME                    	Outlet                   	temperature              	mass_flow                	Useful_energy            	
 HOURS              	øC                  	kg/hr               	kJ/hr               	øC                  	
  +1.9600000000000000E+02	  +6.0500000000000034E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +5.8947853307932206E+01	
  +1.9700000000000000E+02	  +5.7000000000000020E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +5.8832425825413409E+01	
  +1.9800000000000000E+02	  +5.3500000000000005E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +5.8717458601677151E+01	
  +1.9900000000000000E+02	  +4.9999999999999991E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +5.8602949801474651E+01	
  +2.0000000000000000E+02	  +4.6499999999999977E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +5.8488897596875034E+01	
  +2.0100000000000000E+02	  +1.9908702475700629E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +5.8373870406902434E+01	
  +2.0200000000000000E+02	  +5.1229617702405299E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +5.8259782095277750E+01	
  +2.0300000000000000E+02	  +6.1745950619000624E+01	  +2.0000000000000000E+02	  +2.5306798070796481E+03	  +5.8726046314609633E+01	
  +2.0400000000000000E+02	  +6.5239125143083584E+01	  +2.0000000000000000E+02	  +4.8050870745665306E+03	  +5.9505131020689156E+01	
  +2.0500000000000000E+02	  +3.8742883928663510E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +5.9727857930730821E+01	
  +2.0600000000000000E+02	  +6.5498660180772134E+01	  +2.0000000000000000E+02	  +4.6567146697962871E+03	  +5.9941721433998516E+01	
  +2.0700000000000000E+02	  +6.7442265591511926E+01	  +2.0000000000000000E+02	  +5.9350672177311926E+03	  +6.0359846477274225E+01	
  +2.0800000000000000E+02	  +5.7158332371801869E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +6.0455690708178487E+01	
  +2.0900000000000000E+02	  +3.6050057268353932E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +6.0334250832502008E+01	
  +2.1000000000000000E+02	  +9.0999999999999996E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +6.0213295189593246E+01	
  +2.1100000000000000E+02	  +8.7499999999999982E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +6.0092821848608878E+01	
  +2.1200000000000000E+02	  +8.3999999999999968E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +5.9972073748636326E+01	
  +2.1300000000000000E+02	  +8.0500000000000043E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +5.9852060741960770E+01	
  +2.1400000000000000E+02	  +7.7500000000000018E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +5.9732528286677564E+01	
  +2.1500000000000000E+02	  +7.4000000000000004E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +5.9613474458581592E+01	
  +2.1600000000000000E+02	  +7.0499999999999989E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +5.9495640456618716E+01	
  +2.1700000000000000E+02	  +6.7499999999999973E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +5.9378028712253055E+01	
  +2.1800000000000000E+02	  +6.4500000000000037E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +5.9260885936256912E+01	
  +2.1900000000000000E+02	  +6.1500000000000012E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +5.9144210258652649E+01	
  +2.2000000000000000E+02	  +5.8499999999999988E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +5.9027999816919035E+01	
  +2.2100000000000000E+02	  +5.6000000000000041E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +5.8912252755961489E+01	
  +2.2200000000000000E+02	  +5.3500000000000005E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +5.8796967228082529E+01	
  +2.2300000000000000E+02	  +5.0499999999999980E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +5.8682141392952190E+01	
  +2.2400000000000000E+02	  +4.7500000000000044E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +5.8567773417578707E+01	
  +2.2500000000000000E+02	  +2.5703832576414460E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +5.8452427757437803E+01	
  +2.2600000000000000E+02	  +5.3731872777739689E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +5.8338023575071489E+01	
  +2.2700000000000000E+02	  +6.4403447147124467E+01	  +2.0000000000000000E+02	  +4.7562360815397496E+03	  +5.8727747765812119E+01	
  +2.2800000000000000E+02	  +6.6040039666175261E+01	  +2.0000000000000000E+02	  +5.5622755293347882E+03	  +5.9402479368639710E+01	
  +2.2900000000000000E+02	  +6.6469732164327823E+01	  +2.0000000000000000E+02	  +5.4848767455302177E+03	  +5.9924533183981495E+01	
  +2.3000000000000000E+02	  +6.6022232534144877E+01	  +2.0000000000000000E+02	  +4.7198034553927873E+03	  +6.0390008840358732E+01	
  +2.3100000000000000E+02	  +6.8763264455098891E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +6.0526386303070858E+01	
  +2.3200000000000000E+02	  +6.0740229911351484E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +6.0404664533795682E+01	
  +2.3300000000000000E+02	  +3.1784758517722839E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +6.0283428121318664E+01	
  +2.3400000000000000E+02	  +9.5999999999999979E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +6.0162675130314497E+01	
  +2.3500000000000000E+02	  +9.1999999999999975E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +6.0042403633174828E+01	
  +2.3600000000000000E+02	  +8.7999999999999972E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +5.9921857837384593E+01	
  +2.3700000000000000E+02	  +8.3999999999999968E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +5.9802045903298904E+01	
  +2.3800000000000000E+02	  +7.9999999999999964E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +5.9682713715478549E+01	
  +2.3900000000000000E+02	  +7.5999999999999961E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +5.9563859352942274E+01	
  +2.4000000000000000E+02	  +7.1999999999999957E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +5.9446222772813954E+01	
  +2.4100000000000000E+02	  +6.8500000000000041E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +5.9328808077907290E+01	
  +2.4200000000000000E+02	  +6.5000000000000027E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +5.9211861565649599E+01	
  +2.4300000000000000E+02	  +6.1500000000000012E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +5.9095381369196254E+01	
  +2.4400000000000000E+02	  +5.8499999999999988E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +5.8979365629146528E+01	
  +2.4500000000000000E+02	  +5.5500000000000052E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +5.8863812493513933E+01	
  +2.4600000000000000E+02	  +5.2000000000000037E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +5.8748720117696621E+01	
  +2.4700000000000000E+02	  +4.8500000000000023E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +5.8634086664447992E+01	
  +2.4800000000000000E+02	  +4.5499999999999998E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +5.8519910303847297E+01	
  +2.4900000000000000E+02	  +2.8468437690892536E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +5.8404757896515036E+01	
  +2.5000000000000000E+02	  +5.6059477592240619E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +5.8290545389583542E+01	
  +2.5100000000000000E+02	  +6.6426299099466462E+01	  +2.0000000000000000E+02	  +6.4156348657217977E+03	  +5.8770410238223263E+01	
  +2.5200000000000000E+02	  +6.8803488567048262E+01	  +2.0000000000000000E+02	  +7.7053537609882060E+03	  +5.9608555678040858E+01	
  +2.5300000000000000E+02	  +7.2378102511618692E+01	  +2.0000000000000000E+02	  +1.0135430823944042E+04	  +6.0283316325527942E+01	
  +2.5400000000000000E+02	  +7.1244103953160604E+01	  +2.0000000000000000E+02	  +8.6781988788227281E+03	  +6.0888258035711047E+01	
  +2.5500000000000000E+02	  +7.0346335706223627E+01	  +2.0000000000000000E+02	  +7.4173141154557707E+03	  +6.1495125544581889E+01	
  +2.5600000000000000E+02	  +6.4145300954274589E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +6.1703953137855976E+01	
  +2.5700000000000000E+02	  +3.4429087354934182E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +6.1577535905542803E+01	
  +2.5800000000000000E+02	  +1.0950000000000005E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +6.1451622752848849E+01	
  +2.5900000000000000E+02	  +1.0250000000000002E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +6.1326211669792912E+01	
  +2.6000000000000000E+02	  +9.5499999999999989E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +6.1200514566427373E+01	
  +2.6100000000000000E+02	  +8.8499999999999961E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +6.1075582685025225E+01	
  +2.6200000000000000E+02	  +8.2000000000000011E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +6.0951151050981402E+01	
  +2.6300000000000000E+02	  +7.5499999999999972E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +6.0827217661224992E+01	
  +2.6400000000000000E+02	  +6.8500000000000041E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +6.0704554093615478E+01	
  +2.6500000000000000E+02	  +6.1000000000000023E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +6.0582121893093131E+01	
  +2.6600000000000000E+02	  +5.3000000000000016E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +6.0460177882162434E+01	
  +2.6700000000000000E+02	  +4.5000000000000009E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +6.0338720114202502E+01	
  +2.6800000000000000E+02	  +3.7000000000000002E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +6.0217746650354492E+01	
  +2.6900000000000000E+02	  +2.8999999999999999E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +6.0097255559490584E+01	
  +2.7000000000000000E+02	  +2.0999999999999992E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +5.9977244918183203E+01	
  +2.7100000000000000E+02	  +1.2499999999999998E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +5.9857712810674315E+01	
  +2.7200000000000000E+02	  +4.0000000000000030E-01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +5.9738657328844809E+01	
  +2.7300000000000000E+02	  +1.3500192535477192E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +5.9618584090683768E+01	
  +2.7400000000000000E+02	  +5.1197095625949999E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +5.9499490917875107E+01	
  +2.7500000000000000E+02	  +6.6106500974488142E+01	  +2.0000000000000000E+02	  +5.0382406246020637E+03	  +6.0094280658733894E+01	
  +2.7600000000000000E+02	  +7.4124797637544688E+01	  +2.0000000000000000E+02	  +1.0840039829484253E+04	  +6.1189189249138657E+01	
  +2.7700000000000000E+02	  +6.8432118185517311E+01	  +2.0000000000000000E+02	  +5.2643907514392613E+03	  +6.2150028983322493E+01	
  +2.7800000000000000E+02	  +6.8638873249787537E+01	  +2.0000000000000000E+02	  +4.7042469122058610E+03	  +6.3025213450019208E+01	
  +2.7900000000000000E+02	  +6.6252463215264072E+01	  +2.0000000000000000E+02	  +2.0497122629383757E+03	  +6.3806505860922329E+01	
  +2.8000000000000000E+02	  +4.3773396865243072E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +6.4060318865153562E+01	
  +2.8100000000000000E+02	  +2.9419292279311772E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +6.3924505794022835E+01	
  +2.8200000000000000E+02	  +4.4000000000000030E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +6.3789234267742664E+01	
  +2.8300000000000000E+02	  +4.0500000000000016E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +6.3654502126941928E+01	
  +2.8400000000000000E+02	  +3.7000000000000002E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +6.3519462707648060E+01	
  +2.8500000000000000E+02	  +3.3499999999999992E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +6.3385245384701662E+01	
  +2.8600000000000000E+02	  +2.9999999999999978E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +6.3251565489515869E+01	
  +2.8700000000000000E+02	  +2.5999999999999974E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +6.3118420870143396E+01	
  +2.8800000000000000E+02	  +2.2499999999999960E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +6.2986640451223678E+01	
  +2.8900000000000000E+02	  +2.0000000000000013E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +6.2855108595526652E+01	
  +2.9000000000000000E+02	  +1.8499999999999956E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +6.2724101213641653E+01	
  +2.9100000000000000E+02	  +1.6999999999999991E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +6.2593616214267065E+01	
  +2.9200000000000000E+02	  +1.5500000000000023E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +6.2463651514440237E+01	
  +2.9300000000000000E+02	  +1.4500000000000044E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +6.2334205039504127E+01	
  +2.9400000000000000E+02	  +1.2999999999999987E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +6.2205274723074275E+01	
  +2.9500000000000000E+02	  +1.1500000000000019E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +6.2076858507005774E+01	
  +2.9600000000000000E+02	  +1.0000000000000051E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +6.1948954341360412E+01	
  +2.9700000000000000E+02	  +2.2199002170141981E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +6.1819956775626139E+01	
  +2.9800000000000000E+02	  +5.0256449812442227E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +6.1692012117655949E+01	
  +2.9900000000000000E+02	  +6.6175013889662878E+01	  +2.0000000000000000E+02	  +3.2850519042377673E+03	  +6.2254904218734758E+01	
  +3.0000000000000000E+02	  +7.2714198515666311E+01	  +2.0000000000000000E+02	  +7.9775734402978742E+03	  +6.3194421140609187E+01	
  +3.0100000000000000E+02	  +7.8202384704981483E+01	  +2.0000000000000000E+02	  +1.2006465922287780E+04	  +6.3874859738050965E+01	
  +3.0200000000000000E+02	  +7.6427473573195542E+01	  +2.0000000000000000E+02	  +1.0051096847266961E+04	  +6.4433324590776735E+01	
  +3.0300000000000000E+02	  +7.0817350873589575E+01	  +2.0000000000000000E+02	  +4.8983565895002375E+03	  +6.4972056614042756E+01	
  +3.0400000000000000E+02	  +6.6076728149169583E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +6.5141966994051842E+01	
  +3.0500000000000000E+02	  +3.0561685842816601E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +6.5001840928822304E+01	
  +3.0600000000000000E+02	  +7.6500000000000039E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +6.4862273606197022E+01	
  +3.0700000000000000E+02	  +7.3500000000000014E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +6.4723262798230067E+01	
  +3.0800000000000000E+02	  +7.0499999999999989E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +6.4583934953575735E+01	
  +3.0900000000000000E+02	  +6.7499999999999973E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +6.4445455312451827E+01	
  +3.1000000000000000E+02	  +6.4500000000000037E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +6.4307530166096427E+01	
  +3.1100000000000000E+02	  +6.1500000000000012E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +6.4170157294223230E+01	
  +3.1200000000000000E+02	  +5.8499999999999988E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +6.4034191945499586E+01	
  +3.1300000000000000E+02	  +5.5500000000000052E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +6.3898483053581366E+01	
  +3.1400000000000000E+02	  +5.2000000000000037E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +6.3763315291106601E+01	
  +3.1500000000000000E+02	  +4.8500000000000023E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +6.3628686500360558E+01	
  +3.1600000000000000E+02	  +4.5499999999999998E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +6.3494594532232242E+01	
  +3.1700000000000000E+02	  +4.2499999999999973E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +6.3361037246180082E+01	
  +3.1800000000000000E+02	  +3.9000000000000048E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +6.3228012510197772E+01	
  +3.1900000000000000E+02	  +3.5500000000000034E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +6.3095518200780205E+01	
  +3.2000000000000000E+02	  +3.2500000000000013E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +6.2963552202889637E+01	
  +3.2100000000000000E+02	  +2.4150610831674403E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +6.2830458081977440E+01	
  +3.2200000000000000E+02	  +5.3854109323230944E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +6.2698450305853711E+01	
  +3.2300000000000000E+02	  +6.5651228373438059E+01	  +2.0000000000000000E+02	  +2.0660103495393028E+03	  +6.3185822228403090E+01	
  +3.2400000000000000E+02	  +7.0355091386563188E+01	  +2.0000000000000000E+02	  +5.2375394538046703E+03	  +6.4105044305650694E+01	
  +3.2500000000000000E+02	  +6.7644090575551701E+01	  +2.0000000000000000E+02	  +2.3674928874271609E+03	  +6.4818920065495419E+01	
  +3.2600000000000000E+02	  +7.1364950837421006E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +6.5057630525296076E+01	
  +3.2700000000000000E+02	  +7.0498377027503466E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +6.4917840745668428E+01	
  +3.2800000000000000E+02	  +5.8531717803982261E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +6.4778608367730385E+01	
  +3.2900000000000000E+02	  +2.6632383515116601E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +6.4639931168882825E+01	
  +3.3000000000000000E+02	  +7.5499999999999972E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +6.4501806935389041E+01	
  +3.3100000000000000E+02	  +7.0499999999999989E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +6.4364233462339485E+01	
  +3.3200000000000000E+02	  +6.5500000000000016E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +6.4226346230677876E+01	
  +3.3300000000000000E+02	  +6.0500000000000034E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +6.4089298432346979E+01	
  +3.3400000000000000E+02	  +5.5500000000000052E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +6.3952799395455600E+01	
  +3.3500000000000000E+02	  +5.0499999999999980E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +6.3816846922674642E+01	
  +3.3600000000000000E+02	  +4.5499999999999998E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +6.3682287419626860E+01	
  +3.3700000000000000E+02	  +4.1000000000000005E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +6.3547981721689084E+01	
  +3.3800000000000000E+02	  +3.6500000000000012E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +6.3414211558059719E+01	
  +3.3900000000000000E+02	  +3.1000000000000045E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +6.3280974793334209E+01	
